"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"2796"	"Neutrophils"	"V157"	0.017167328	0.014527523
"2797"	"Neutrophils"	"V159"	-0.028964659	3.72e-05
"2798"	"Neutrophils"	"V166"	0.020855216	0.002987111
"2799"	"Neutrophils"	"V180"	-0.053684706	2.05e-14
"2800"	"Neutrophils"	"V184"	-0.042422662	1.53e-09
"2801"	"Neutrophils"	"V189"	-0.100128577	2.55e-46
"2802"	"Neutrophils"	"V190"	0.07420198	3.8e-26
"2803"	"Neutrophils"	"V205"	0.011710205	0.095513631
"2804"	"Neutrophils"	"V219"	0.07301993	2.27e-25
"2805"	"Neutrophils"	"V222"	-0.071235141	3.21e-24
"2806"	"Neutrophils"	"V227"	-0.080892414	8.9e-31
"2807"	"Neutrophils"	"V231"	0.10052275	1.13e-46
"2808"	"Neutrophils"	"V238"	-0.044359086	2.66e-10
"2809"	"Neutrophils"	"V241"	-0.070125122	1.61e-23
"2810"	"Neutrophils"	"V255"	-0.014908107	0.033813749
"2811"	"Neutrophils"	"V256"	-0.002820084	0.688096514
"2812"	"Neutrophils"	"V260"	0.018781314	0.007500738
"2813"	"Neutrophils"	"V261"	-0.051209365	3e-13
"2814"	"Neutrophils"	"V268"	-0.0587658	5.64e-17
"2815"	"Neutrophils"	"V270"	0.042096633	2.03e-09
"2816"	"Neutrophils"	"V281"	0.019066089	0.00664154
"2817"	"Neutrophils"	"V284"	-0.097835403	2.72e-44
"2818"	"Neutrophils"	"V286"	-0.020076	0.004261794
"2819"	"Neutrophils"	"V287"	-0.004342783	0.536445029
"2820"	"Neutrophils"	"V294"	0.005075057	0.470024822
"2821"	"Neutrophils"	"V308"	-0.003226696	0.646003626
"2822"	"Neutrophils"	"V327"	0.025382754	0.000301724
"2823"	"Neutrophils"	"V337"	-0.014537175	0.038501535
"2824"	"Neutrophils"	"V362"	0.002660353	0.704909331
"2825"	"Neutrophils"	"V370"	-0.024806758	0.000412767
"2826"	"Neutrophils"	"V375"	-0.129507668	1.61e-76
"2827"	"Neutrophils"	"V385"	0.047661618	1.13e-11
"2828"	"Neutrophils"	"V386"	-0.043733258	4.71e-10
"2829"	"Neutrophils"	"V392"	-0.02858205	4.71e-05
"2830"	"Neutrophils"	"V393"	0.047820277	9.68e-12
"2831"	"Neutrophils"	"V400"	-0.007379127	0.293519332
"2832"	"Neutrophils"	"V403"	-0.065634076	8.51e-21
"2833"	"Neutrophils"	"V405"	-0.005033805	0.473641732
"2834"	"Neutrophils"	"V423"	0.289567568	0
"2835"	"Neutrophils"	"V431"	0.008871949	0.206608567
"2836"	"Neutrophils"	"V435"	-0.363209695	0
"2837"	"Neutrophils"	"V451"	-0.018866863	0.007232706
"2838"	"Neutrophils"	"V452"	0.275500466	0
"2839"	"Neutrophils"	"V455"	-0.030326408	1.57e-05
"2840"	"Neutrophils"	"V458"	-0.025577515	0.000270998
"2841"	"Neutrophils"	"V461"	0.047587543	1.22e-11
"2842"	"Neutrophils"	"V464"	0.036603295	1.87e-07
"2843"	"Neutrophils"	"V469"	0.040509157	7.98e-09
"2844"	"Neutrophils"	"V473"	-0.188196865	6.27e-161
"2845"	"Neutrophils"	"V479"	0.054611245	7.27e-15
"2846"	"Neutrophils"	"V484"	0.059879619	1.44e-17
"2847"	"Neutrophils"	"V493"	0.029597203	2.51e-05
"2848"	"Neutrophils"	"V504"	-0.052586558	6.84e-14
"2849"	"Neutrophils"	"V519"	-0.034417094	9.55e-07
"2850"	"Neutrophils"	"V527"	0.233650445	2.25e-249
"2851"	"Neutrophils"	"V528"	-0.011013347	0.1169286
"2852"	"Neutrophils"	"V533"	0.094684178	1.39e-41
"2853"	"Neutrophils"	"V537"	0.034700345	7.77e-07
"2854"	"Neutrophils"	"V562"	-0.015443825	0.02790934
"2855"	"Neutrophils"	"V570"	-0.006057373	0.388536488
"2856"	"Neutrophils"	"V576"	0.054765794	6.1e-15
"2857"	"Neutrophils"	"V590"	-0.01999911	0.004411169
"2858"	"Neutrophils"	"V592"	-0.031166931	9.09e-06
"2859"	"Neutrophils"	"V611"	0.023846099	0.000686354
"2860"	"Neutrophils"	"V625"	-0.040642188	7.13e-09
"2861"	"Neutrophils"	"V626"	-0.025612054	0.000265865
"2862"	"Neutrophils"	"V628"	-0.109692697	2.75e-55
"2863"	"Neutrophils"	"V632"	-0.002880949	0.681729873
"2864"	"Neutrophils"	"V645"	-0.013327246	0.057799342
"2865"	"Neutrophils"	"V648"	-0.0847195	1.32e-33
"2866"	"Neutrophils"	"V657"	0.072271988	6.95e-25
"2867"	"Neutrophils"	"V658"	-0.034317429	1.03e-06
"2868"	"Neutrophils"	"V662"	-0.028430626	5.17e-05
"2869"	"Neutrophils"	"V663"	0.047676365	1.12e-11
"2870"	"Neutrophils"	"V675"	-0.12232953	2.06e-68
"2871"	"Neutrophils"	"V677"	-0.018370305	0.008916685
"2872"	"Neutrophils"	"V678"	0.220432958	1.67e-221
"2873"	"Neutrophils"	"V681"	-0.058979002	4.35e-17
"2874"	"Neutrophils"	"V684"	-0.040542501	7.76e-09
"2875"	"Neutrophils"	"V689"	-0.076733926	7.49e-28
"2876"	"Neutrophils"	"V702"	0.019013956	0.006791885
"2877"	"Neutrophils"	"V703"	0.053902065	1.61e-14
"2878"	"Neutrophils"	"V710"	-0.043167944	7.86e-10
"2879"	"Neutrophils"	"V719"	0.015725299	0.025179771
"2880"	"Neutrophils"	"V723"	-0.112645431	3.18e-58
"2881"	"Neutrophils"	"V731"	0.005910616	0.400133342
"2882"	"Neutrophils"	"V743"	0.036487505	2.04e-07
"2883"	"Neutrophils"	"V746"	-0.068697984	1.23e-22
"2884"	"Neutrophils"	"V750"	-0.03661842	1.84e-07
"2885"	"Neutrophils"	"V759"	-0.122176457	3.03e-68
"2886"	"Neutrophils"	"V772"	-0.019942604	0.004523951
"2887"	"Neutrophils"	"V774"	-0.164861514	1.9e-123
"2888"	"Neutrophils"	"V790"	0.011697503	0.095873737
"2889"	"Neutrophils"	"V792"	-0.024786201	0.00041736
"2890"	"Neutrophils"	"V794"	0.02139329	0.002321535
"2891"	"Neutrophils"	"V802"	0.088191964	2.77e-36
"2892"	"Neutrophils"	"V804"	0.020013919	0.004382034
"2893"	"Neutrophils"	"V810"	0.033690099	1.61e-06
"2894"	"Neutrophils"	"V814"	0.127877635	1.23e-74
"2895"	"Neutrophils"	"V817"	-0.008808214	0.209888213
"2896"	"Neutrophils"	"V820"	-0.031300889	8.32e-06
"2897"	"Neutrophils"	"V821"	0.142875499	6.9e-93
"2898"	"Neutrophils"	"V822"	0.008962096	0.202033576
"2899"	"Neutrophils"	"V823"	0.032121425	4.79e-06
"2900"	"Neutrophils"	"V830"	-0.01219667	0.082517935
"2901"	"Neutrophils"	"V834"	0.013761818	0.050102669
"2902"	"Neutrophils"	"V838"	0.044389364	2.58e-10
"2903"	"Neutrophils"	"V844"	-0.016297833	0.020332803
"2904"	"Neutrophils"	"V851"	-0.029667482	2.4e-05
