"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"2923"	"Mast.cells.activated"	"V486"	-0.04354454	5.89e-06
"2924"	"Mast.cells.activated"	"V487"	-0.182815927	6.18e-82
"2925"	"Mast.cells.activated"	"V494"	0.003006977	0.754505079
"2926"	"Mast.cells.activated"	"V511"	-0.138583719	1.58e-47
"2927"	"Mast.cells.activated"	"V516"	-0.083228396	4.31e-18
"2928"	"Mast.cells.activated"	"V518"	-0.07120589	1.22e-13
"2929"	"Mast.cells.activated"	"V521"	-0.142975089	1.67e-50
"2930"	"Mast.cells.activated"	"V522"	0.037359845	0.000101695
"2931"	"Mast.cells.activated"	"V523"	0.149534	3.98e-55
"2932"	"Mast.cells.activated"	"V540"	-0.017388992	0.070533922
"2933"	"Mast.cells.activated"	"V564"	-0.011541476	0.230034385
"2934"	"Mast.cells.activated"	"V567"	-0.012520019	0.192901794
"2935"	"Mast.cells.activated"	"V579"	-0.158065923	1.83e-61
"2936"	"Mast.cells.activated"	"V593"	-0.044990895	2.85e-06
"2937"	"Mast.cells.activated"	"V601"	0.092676869	4.52e-22
"2938"	"Mast.cells.activated"	"V609"	-0.018598536	0.053078597
"2939"	"Mast.cells.activated"	"V630"	-0.057416236	2.29e-09
"2940"	"Mast.cells.activated"	"V647"	-0.076647076	1.43e-15
"2941"	"Mast.cells.activated"	"V649"	-0.011634635	0.22629461
"2942"	"Mast.cells.activated"	"V659"	0.006765608	0.481692801
"2943"	"Mast.cells.activated"	"V661"	0.150152792	1.42e-55
"2944"	"Mast.cells.activated"	"V668"	-0.033954588	0.00041235
"2945"	"Mast.cells.activated"	"V669"	0.032261888	0.000791137
"2946"	"Mast.cells.activated"	"V670"	0.226987441	1.99e-126
"2947"	"Mast.cells.activated"	"V671"	-0.063721645	3.28e-11
"2948"	"Mast.cells.activated"	"V680"	0.070013113	3.1e-13
"2949"	"Mast.cells.activated"	"V712"	0.033352392	0.000521674
"2950"	"Mast.cells.activated"	"V736"	-0.03300432	0.00059662
"2951"	"Mast.cells.activated"	"V738"	-0.197424972	1.67e-95
"2952"	"Mast.cells.activated"	"V747"	0.036403056	0.000152532
"2953"	"Mast.cells.activated"	"V754"	0.071857865	7.3e-14
"2954"	"Mast.cells.activated"	"V756"	0.179464266	5.59e-79
"2955"	"Mast.cells.activated"	"V758"	0.017418403	0.070059506
"2956"	"Mast.cells.activated"	"V773"	-0.136335446	4.85e-46
"2957"	"Mast.cells.activated"	"V777"	0.007801605	0.417180228
"2958"	"Mast.cells.activated"	"V786"	0.122971174	1.02e-37
"2959"	"Mast.cells.activated"	"V788"	-0.211579767	1.01e-109
"2960"	"Mast.cells.activated"	"V789"	-0.143337766	9.41e-51
"2961"	"Mast.cells.activated"	"V804"	0.009261521	0.335471232
"2962"	"Mast.cells.activated"	"V814"	0.131281454	8.64e-43
"2963"	"Mast.cells.activated"	"V825"	0.070495683	2.13e-13
"2964"	"Mast.cells.activated"	"V833"	0.020172421	0.035905166
"2965"	"Mast.cells.activated"	"V839"	-0.039211084	4.52e-05
"2966"	"Mast.cells.activated"	"V840"	0.101627644	3.11e-26
"2967"	"Mast.cells.activated"	"V843"	0.053568301	2.48e-08
"2968"	"Mast.cells.activated"	"V856"	-0.078547953	2.81e-16
"2969"	"Mast.cells.activated"	"V870"	0.022337314	0.020167903
"2970"	"Mast.cells.activated"	"V881"	0.049690416	2.33e-07
"2971"	"Mast.cells.activated"	"V882"	0.025874612	0.007119047
"2972"	"Mast.cells.activated"	"V887"	0.027523733	0.004198996
"2973"	"Mast.cells.activated"	"V888"	0.070511887	2.11e-13
"2974"	"Mast.cells.activated"	"V895"	-0.023693685	0.013727417
"2975"	"Mast.cells.activated"	"V896"	0.087155558	1.08e-19
"2976"	"Mast.cells.activated"	"V898"	0.12683309	4.94e-40
"2977"	"Mast.cells.activated"	"V923"	0.074493342	8.66e-15
"2978"	"Mast.cells.activated"	"V926"	0.035716071	0.000202883
"2979"	"Mast.cells.activated"	"V946"	0.06398802	2.72e-11
"2980"	"Mast.cells.activated"	"V949"	0.157330479	6.67e-61
"2981"	"Mast.cells.activated"	"V960"	0.040370289	2.67e-05
"2982"	"Mast.cells.activated"	"V964"	-0.009589248	0.318650197
"2983"	"Mast.cells.activated"	"V986"	-0.118503485	3.94e-35
"2984"	"Mast.cells.activated"	"V1002"	0.068600104	9.18e-13
"2985"	"Mast.cells.activated"	"V1032"	0.098157691	1.42e-24
"2986"	"Mast.cells.activated"	"V1043"	-0.023791213	0.013343597
"2987"	"Mast.cells.activated"	"V1061"	0.077645875	6.12e-16
"2988"	"Mast.cells.activated"	"V1064"	0.056991726	3e-09
"2989"	"Mast.cells.activated"	"V1069"	-0.120868034	1.73e-36
"2990"	"Mast.cells.activated"	"V1108"	-0.098633174	8.48e-25
"2991"	"Mast.cells.activated"	"V1112"	-0.007025891	0.46499234
"2992"	"Mast.cells.activated"	"V1116"	0.032027968	0.000863693
"2993"	"Mast.cells.activated"	"V1117"	-0.060234165	3.62e-10
"2994"	"Mast.cells.activated"	"V1119"	-0.004449106	0.643595741
"2995"	"Mast.cells.activated"	"V1132"	-0.062213413	9.42e-11
"2996"	"Mast.cells.activated"	"V1145"	0.089712918	8.9e-21
"2997"	"Mast.cells.activated"	"V1155"	0.059675964	5.25e-10
"2998"	"Mast.cells.activated"	"V1164"	0.152728366	1.86e-57
"2999"	"Mast.cells.activated"	"V1170"	0.021195247	0.027496198
"3000"	"Mast.cells.activated"	"V1185"	0.033726575	0.000450949
"3001"	"Mast.cells.activated"	"V1194"	-0.067160338	2.71e-12
"3002"	"Mast.cells.activated"	"V1195"	-0.003001756	0.754917692
"3003"	"Mast.cells.activated"	"V1198"	0.033932886	0.000415887
"3004"	"Mast.cells.activated"	"V1204"	-0.00341179	0.72273752
"3005"	"Mast.cells.activated"	"V1205"	0.131444619	6.82e-43
"3006"	"Mast.cells.activated"	"V1209"	0.06368358	3.37e-11
"3007"	"Mast.cells.activated"	"V1224"	0.057905608	1.67e-09
"3008"	"Mast.cells.activated"	"V1225"	-0.033305553	0.000531221
"3009"	"Mast.cells.activated"	"V1226"	-0.042438845	1.01e-05
"3010"	"Mast.cells.activated"	"V1233"	-0.189615943	4.11e-88
"3011"	"Mast.cells.activated"	"V1246"	-0.033121561	0.000570323
"3012"	"Mast.cells.activated"	"V1254"	0.043113575	7.27e-06
"3013"	"Mast.cells.activated"	"V1275"	-0.14368534	5.41e-51
"3014"	"Mast.cells.activated"	"V1303"	-0.073843922	1.47e-14
"3015"	"Mast.cells.activated"	"V1313"	-0.018903193	0.049301911
"3016"	"Mast.cells.activated"	"V1326"	0.073395833	2.12e-14
"3017"	"Mast.cells.activated"	"V1359"	0.097243503	3.8e-24
"3018"	"Mast.cells.activated"	"V1366"	-0.027904381	0.003702923
"3019"	"Mast.cells.activated"	"V1373"	-0.128469977	4.9e-41
"3020"	"Mast.cells.activated"	"V1378"	0.139784797	2.48e-48
"3021"	"Eosinophils"	"V2"	0.000265057	0.978009863
"3022"	"Eosinophils"	"V8"	-0.061365924	1.68e-10
"3023"	"Eosinophils"	"V12"	-0.024072907	0.012287737
"3024"	"Eosinophils"	"V28"	0.018451804	0.05498207
"3025"	"Eosinophils"	"V36"	0.040643762	2.35e-05
"3026"	"Eosinophils"	"V46"	0.122093289	3.34e-37
"3027"	"Eosinophils"	"V55"	0.046544916	1.28e-06
"3028"	"Eosinophils"	"V63"	0.0755212	3.69e-15
"3029"	"Eosinophils"	"V67"	0.082833724	6.19e-18
"3030"	"Eosinophils"	"V82"	0.017198629	0.073668673
"3031"	"Eosinophils"	"V116"	0.047719359	6.86e-07
"3032"	"Eosinophils"	"V131"	0.133588306	2.94e-44
"3033"	"Eosinophils"	"V139"	0.111597422	2.53e-31
"3034"	"Eosinophils"	"V143"	-0.142560562	3.23e-50
"3035"	"Eosinophils"	"V146"	-0.044719732	3.27e-06
"3036"	"Eosinophils"	"V148"	-0.155537034	1.51e-59
"3037"	"Eosinophils"	"V163"	0.066481	4.48e-12
"3038"	"Eosinophils"	"V169"	-0.065253452	1.1e-11
"3039"	"Eosinophils"	"V207"	-0.125069253	5.75e-39
"3040"	"Eosinophils"	"V215"	0.064913399	1.4e-11
"3041"	"Eosinophils"	"V220"	-0.115075711	3.27e-33
"3042"	"Eosinophils"	"V240"	0.037513189	9.52e-05
"3043"	"Eosinophils"	"V252"	0.094404283	7.62e-23
"3044"	"Eosinophils"	"V253"	0.003912071	0.684133812
"3045"	"Eosinophils"	"V257"	0.010666237	0.26732523
"3046"	"Eosinophils"	"V269"	-0.00250231	0.794692076
"3047"	"Eosinophils"	"V271"	0.098456791	1.03e-24
"3048"	"Eosinophils"	"V286"	-0.090813743	2.98e-21
"3049"	"Eosinophils"	"V291"	-0.021262907	0.027005454
"3050"	"Eosinophils"	"V295"	-0.021404185	0.026005081
"3051"	"Eosinophils"	"V305"	0.084314386	1.58e-18
"3052"	"Eosinophils"	"V336"	-0.037762575	8.55e-05
"3053"	"Eosinophils"	"V342"	0.026108718	0.006615954
"3054"	"Eosinophils"	"V352"	0.043821319	5.13e-06
"3055"	"Eosinophils"	"V357"	-0.133156124	5.57e-44
"3056"	"Eosinophils"	"V360"	0.054928589	1.09e-08
"3057"	"Eosinophils"	"V366"	-0.068224759	1.22e-12
"3058"	"Eosinophils"	"V373"	-0.015559939	0.105615316
"3059"	"Eosinophils"	"V394"	0.177249018	4.67e-77
"3060"	"Eosinophils"	"V405"	-0.054120301	1.78e-08
"3061"	"Eosinophils"	"V413"	0.024153987	0.011997871
"3062"	"Eosinophils"	"V425"	-0.147944096	5.5e-54
"3063"	"Eosinophils"	"V426"	0.099096261	5.12e-25
"3064"	"Eosinophils"	"V442"	-0.00769774	0.423408797
"3065"	"Eosinophils"	"V451"	0.004288505	0.655614822
"3066"	"Eosinophils"	"V455"	-0.164792987	1.02e-66
"3067"	"Eosinophils"	"V458"	-0.031664568	0.000988735
"3068"	"Eosinophils"	"V464"	-0.023229861	0.015689302
"3069"	"Eosinophils"	"V466"	0.032201759	0.000809227
"3070"	"Eosinophils"	"V467"	-0.01320531	0.169653851
"3071"	"Eosinophils"	"V479"	0.050998618	1.11e-07
"3072"	"Eosinophils"	"V482"	-0.054489983	1.42e-08
"3073"	"Eosinophils"	"V485"	0.008870387	0.356281162
"3074"	"Eosinophils"	"V486"	0.065648498	8.24e-12
"3075"	"Eosinophils"	"V487"	0.027501456	0.004229814
"3076"	"Eosinophils"	"V494"	0.049407675	2.73e-07
"3077"	"Eosinophils"	"V511"	0.006769233	0.481458015
"3078"	"Eosinophils"	"V516"	0.106432024	1.26e-28
"3079"	"Eosinophils"	"V518"	0.044056252	4.57e-06
"3080"	"Eosinophils"	"V521"	0.007517975	0.434316683
"3081"	"Eosinophils"	"V522"	-0.015172952	0.114572857
"3082"	"Eosinophils"	"V523"	-0.07486715	6.36e-15
"3083"	"Eosinophils"	"V540"	0.059920365	4.46e-10
"3084"	"Eosinophils"	"V564"	0.029097306	0.002473613
"3085"	"Eosinophils"	"V567"	0.023073415	0.01640456
"3086"	"Eosinophils"	"V579"	0.018142263	0.059184573
"3087"	"Eosinophils"	"V593"	-0.063915392	2.86e-11
"3088"	"Eosinophils"	"V601"	-0.063377901	4.18e-11
"3089"	"Eosinophils"	"V609"	-0.052573939	4.47e-08
"3090"	"Eosinophils"	"V630"	-0.036778446	0.000130249
"3091"	"Eosinophils"	"V647"	0.039430071	4.1e-05
"3092"	"Eosinophils"	"V649"	0.000440839	0.963434551
"3093"	"Eosinophils"	"V659"	-0.083392718	3.71e-18
"3094"	"Eosinophils"	"V661"	0.00760074	0.429274635
"3095"	"Eosinophils"	"V668"	0.131430796	6.95e-43
"3096"	"Eosinophils"	"V669"	0.048521811	4.44e-07
"3097"	"Eosinophils"	"V670"	-0.001593412	0.868390297
"3098"	"Eosinophils"	"V671"	-0.081803078	1.58e-17
"3099"	"Eosinophils"	"V680"	0.078048271	4.33e-16
"3100"	"Eosinophils"	"V712"	0.019323039	0.044468848
"3101"	"Eosinophils"	"V736"	0.085341791	6.05e-19
"3102"	"Eosinophils"	"V738"	-0.090345077	4.75e-21
"3103"	"Eosinophils"	"V747"	0.076711366	1.36e-15
"3104"	"Eosinophils"	"V754"	-0.021880604	0.022864127
"3105"	"Eosinophils"	"V756"	-0.077519655	6.82e-16
"3106"	"Eosinophils"	"V758"	-0.053181221	3.12e-08
"3107"	"Eosinophils"	"V773"	0.07073025	1.78e-13
"3108"	"Eosinophils"	"V777"	-0.00431048	0.653964917
"3109"	"Eosinophils"	"V786"	-0.056672793	3.67e-09
"3110"	"Eosinophils"	"V788"	0.032957387	0.000607459
"3111"	"Eosinophils"	"V789"	0.031974745	0.000881041
"3112"	"Eosinophils"	"V804"	-0.029297631	0.002308331
"3113"	"Eosinophils"	"V814"	-0.065380054	1e-11
"3114"	"Eosinophils"	"V825"	-0.15895851	3.8e-62
"3115"	"Eosinophils"	"V833"	-0.066482413	4.47e-12
"3116"	"Eosinophils"	"V839"	0.083713556	2.76e-18
"3117"	"Eosinophils"	"V840"	0.014045238	0.144104521
"3118"	"Eosinophils"	"V843"	-0.091792552	1.11e-21
"3119"	"Eosinophils"	"V856"	-0.002739699	0.775713474
"3120"	"Eosinophils"	"V870"	0.095577063	2.23e-23
"3121"	"Eosinophils"	"V881"	0.090245496	5.25e-21
"3122"	"Eosinophils"	"V882"	-0.064160112	2.4e-11
"3123"	"Eosinophils"	"V887"	-0.044810043	3.13e-06
"3124"	"Eosinophils"	"V888"	-0.019637353	0.041117811
"3125"	"Eosinophils"	"V895"	0.113117003	3.85e-32
"3126"	"Eosinophils"	"V896"	-0.077333439	8e-16
"3127"	"Eosinophils"	"V898"	-0.037869422	8.16e-05
"3128"	"Eosinophils"	"V923"	0.039946324	3.24e-05
"3129"	"Eosinophils"	"V926"	0.032589651	0.000698954
"3130"	"Eosinophils"	"V946"	0.077826519	5.24e-16
"3131"	"Eosinophils"	"V949"	-0.003972026	0.679559923
"3132"	"Eosinophils"	"V960"	-0.034953896	0.000276835
"3133"	"Eosinophils"	"V964"	0.061567258	1.47e-10
"3134"	"Eosinophils"	"V986"	-0.141841506	1e-49
"3135"	"Eosinophils"	"V1002"	0.09392335	1.26e-22
"3136"	"Eosinophils"	"V1032"	-0.108189766	1.57e-29
"3137"	"Eosinophils"	"V1043"	-0.027619044	0.004069426
"3138"	"Eosinophils"	"V1061"	0.148460221	2.35e-54
"3139"	"Eosinophils"	"V1064"	0.158677514	6.24e-62
"3140"	"Eosinophils"	"V1069"	-0.07431394	1e-14
"3141"	"Eosinophils"	"V1108"	-0.138455866	1.93e-47
"3142"	"Eosinophils"	"V1112"	-0.017189849	0.073815956
"3143"	"Eosinophils"	"V1116"	0.204643229	1.27e-102
"3144"	"Eosinophils"	"V1117"	0.053780262	2.18e-08
"3145"	"Eosinophils"	"V1119"	0.015053806	0.117447914
"3146"	"Eosinophils"	"V1132"	0.065920128	6.76e-12
"3147"	"Eosinophils"	"V1145"	0.013213155	0.169400466
"3148"	"Eosinophils"	"V1155"	-0.029605277	0.002074109
"3149"	"Eosinophils"	"V1164"	-0.03197797	0.00087998
"3150"	"Eosinophils"	"V1170"	0.006967847	0.468688452
"3151"	"Eosinophils"	"V1185"	-0.020853756	0.030092094
"3152"	"Eosinophils"	"V1194"	-0.06634817	4.94e-12
"3153"	"Eosinophils"	"V1195"	0.012171148	0.205599556
"3154"	"Eosinophils"	"V1198"	0.003532834	0.713327789
"3155"	"Eosinophils"	"V1204"	0.135602567	1.46e-45
"3156"	"Eosinophils"	"V1205"	-0.031413713	0.001084612
"3157"	"Eosinophils"	"V1209"	0.01882249	0.050279712
"3158"	"Eosinophils"	"V1224"	0.025661717	0.007606092
"3159"	"Eosinophils"	"V1225"	-0.037435599	9.84e-05
"3160"	"Eosinophils"	"V1226"	-0.021285502	0.026843266
"3161"	"Eosinophils"	"V1233"	0.042726477	8.78e-06
"3162"	"Eosinophils"	"V1246"	-0.009920898	0.302199896
"3163"	"Eosinophils"	"V1254"	0.111924503	1.69e-31
"3164"	"Eosinophils"	"V1275"	-0.001748939	0.855679098
"3165"	"Eosinophils"	"V1303"	0.085534598	5.04e-19
"3166"	"Eosinophils"	"V1313"	-0.03806131	7.51e-05
"3167"	"Eosinophils"	"V1326"	0.022309677	0.020322802
"3168"	"Eosinophils"	"V1359"	0.031797763	0.000941077
"3169"	"Eosinophils"	"V1366"	-0.005395811	0.574709223
"3170"	"Eosinophils"	"V1373"	0.139226407	5.89e-48
"3171"	"Eosinophils"	"V1378"	0.054012368	1.9e-08
"3172"	"Neutrophils"	"V2"	-0.089471614	1.13e-20
"3173"	"Neutrophils"	"V8"	0.136413628	4.31e-46
"3174"	"Neutrophils"	"V12"	-0.000810033	0.9328675
"3175"	"Neutrophils"	"V28"	-0.067295274	2.45e-12
"3176"	"Neutrophils"	"V36"	0.0252459	0.008644306
"3177"	"Neutrophils"	"V46"	0.038947136	5.08e-05
"3178"	"Neutrophils"	"V55"	0.10430125	1.5e-27
"3179"	"Neutrophils"	"V63"	-0.106648906	9.76e-29
"3180"	"Neutrophils"	"V67"	-0.014596987	0.128998698
"3181"	"Neutrophils"	"V82"	0.013305934	0.166425094
"3182"	"Neutrophils"	"V116"	-0.00881557	0.359261359
"3183"	"Neutrophils"	"V131"	-0.036481799	0.00014758
"3184"	"Neutrophils"	"V139"	0.076649277	1.43e-15
"3185"	"Neutrophils"	"V143"	0.171706851	2.33e-72
"3186"	"Neutrophils"	"V146"	0.043494519	6.03e-06
"3187"	"Neutrophils"	"V148"	0.0992377	4.38e-25
"3188"	"Neutrophils"	"V163"	0.020147736	0.036132611
"3189"	"Neutrophils"	"V169"	0.045895366	1.79e-06
"3190"	"Neutrophils"	"V207"	0.204046746	5.04e-102
"3191"	"Neutrophils"	"V215"	-0.067899081	1.56e-12
"3192"	"Neutrophils"	"V220"	-0.036977377	0.000119721
"3193"	"Neutrophils"	"V240"	-0.072457196	4.52e-14
"3194"	"Neutrophils"	"V252"	0.048563127	4.34e-07
"3195"	"Neutrophils"	"V253"	0.012027017	0.21101902
"3196"	"Neutrophils"	"V257"	-0.03083638	0.00133883
"3197"	"Neutrophils"	"V269"	-0.097522065	2.82e-24
"3198"	"Neutrophils"	"V271"	-0.073584397	1.82e-14
"3199"	"Neutrophils"	"V286"	0.085010416	8.26e-19
"3200"	"Neutrophils"	"V291"	-0.053244514	3.01e-08
"3201"	"Neutrophils"	"V295"	-0.071506589	9.64e-14
"3202"	"Neutrophils"	"V305"	0.02686362	0.005204005
"3203"	"Neutrophils"	"V336"	-0.066062	6.09e-12
"3204"	"Neutrophils"	"V342"	0.061548883	1.49e-10
"3205"	"Neutrophils"	"V352"	-0.048063358	5.7e-07
"3206"	"Neutrophils"	"V357"	0.069399392	4.98e-13
"3207"	"Neutrophils"	"V360"	-0.203700331	1.12e-101
"3208"	"Neutrophils"	"V366"	-0.012850849	0.181401978
"3209"	"Neutrophils"	"V373"	0.198886646	6.36e-97
"3210"	"Neutrophils"	"V394"	-0.049925851	2.05e-07
"3211"	"Neutrophils"	"V405"	0.028716282	0.002818199
"3212"	"Neutrophils"	"V413"	0.014608805	0.12868915
"3213"	"Neutrophils"	"V425"	0.061678297	1.36e-10
"3214"	"Neutrophils"	"V426"	0.013682292	0.154757513
"3215"	"Neutrophils"	"V442"	-0.106037464	2e-28
"3216"	"Neutrophils"	"V451"	-0.031507791	0.001047691
"3217"	"Neutrophils"	"V455"	0.050913031	1.17e-07
"3218"	"Neutrophils"	"V458"	0.11156851	2.62e-31
"3219"	"Neutrophils"	"V464"	-0.104806245	8.36e-28
"3220"	"Neutrophils"	"V466"	-0.155373958	2.01e-59
"3221"	"Neutrophils"	"V467"	0.188218985	7.99e-87
"3222"	"Neutrophils"	"V479"	-0.084065268	1.99e-18
"3223"	"Neutrophils"	"V482"	0.142218949	5.53e-50
"3224"	"Neutrophils"	"V485"	0.031244386	0.001154114
"3225"	"Neutrophils"	"V486"	0.072900812	3.17e-14
"3226"	"Neutrophils"	"V487"	0.028916255	0.002632235
"3227"	"Neutrophils"	"V494"	0.00869636	0.365796136
"3228"	"Neutrophils"	"V511"	-0.087875801	5.38e-20
"3229"	"Neutrophils"	"V516"	-0.101449925	3.8e-26
"3230"	"Neutrophils"	"V518"	0.053893742	2.04e-08
"3231"	"Neutrophils"	"V521"	0.000887619	0.926454895
"3232"	"Neutrophils"	"V522"	-0.014789284	0.124033203
"3233"	"Neutrophils"	"V523"	0.118114891	6.54e-35
"3234"	"Neutrophils"	"V540"	-0.087236123	9.97e-20
"3235"	"Neutrophils"	"V564"	-0.10054829	1.04e-25
"3236"	"Neutrophils"	"V567"	0.065113721	1.21e-11
"3237"	"Neutrophils"	"V579"	0.006173651	0.520859384
"3238"	"Neutrophils"	"V593"	0.099205099	4.54e-25
"3239"	"Neutrophils"	"V601"	0.158177999	1.51e-61
"3240"	"Neutrophils"	"V609"	0.035880275	0.000189595
"3241"	"Neutrophils"	"V630"	-0.032998594	0.000597932
"3242"	"Neutrophils"	"V647"	-0.034452055	0.000338594
"3243"	"Neutrophils"	"V649"	-0.107639947	3.03e-29
"3244"	"Neutrophils"	"V659"	-0.126580986	7.03e-40
"3245"	"Neutrophils"	"V661"	-0.100802117	7.81e-26
"3246"	"Neutrophils"	"V668"	-0.060108102	3.94e-10
"3247"	"Neutrophils"	"V669"	-0.028397344	0.003139743
"3248"	"Neutrophils"	"V670"	0.154791251	5.48e-59
"3249"	"Neutrophils"	"V671"	-0.006883687	0.47407639
"3250"	"Neutrophils"	"V680"	-0.067298528	2.44e-12
"3251"	"Neutrophils"	"V712"	0.011269675	0.241196188
"3252"	"Neutrophils"	"V736"	0.022872202	0.017366493
"3253"	"Neutrophils"	"V738"	0.119318937	1.35e-35
"3254"	"Neutrophils"	"V747"	-0.031714916	0.000970464
"3255"	"Neutrophils"	"V754"	-0.002568385	0.789396823
"3256"	"Neutrophils"	"V756"	0.000130115	0.989204172
"3257"	"Neutrophils"	"V758"	0.073434863	2.06e-14
"3258"	"Neutrophils"	"V773"	-0.019763289	0.0398365
"3259"	"Neutrophils"	"V777"	-0.041557252	1.54e-05
"3260"	"Neutrophils"	"V786"	0.130920091	1.46e-42
"3261"	"Neutrophils"	"V788"	-0.085581431	4.83e-19
"3262"	"Neutrophils"	"V789"	-0.137950325	4.18e-47
"3263"	"Neutrophils"	"V804"	0.023823909	0.013217064
"3264"	"Neutrophils"	"V814"	0.029426906	0.002207105
"3265"	"Neutrophils"	"V825"	0.113388456	2.74e-32
"3266"	"Neutrophils"	"V833"	-0.028561351	0.002970439
"3267"	"Neutrophils"	"V839"	0.027818429	0.003810035
"3268"	"Neutrophils"	"V840"	0.059280769	6.82e-10
"3269"	"Neutrophils"	"V843"	0.068879072	7.42e-13
"3270"	"Neutrophils"	"V856"	0.01440484	0.134113203
"3271"	"Neutrophils"	"V870"	0.051491761	8.4e-08
"3272"	"Neutrophils"	"V881"	-0.058625703	1.05e-09
"3273"	"Neutrophils"	"V882"	-0.017390751	0.070505481
"3274"	"Neutrophils"	"V887"	0.032339903	0.000768225
"3275"	"Neutrophils"	"V888"	-0.035380506	0.000232805
"3276"	"Neutrophils"	"V895"	0.038235028	6.96e-05
"3277"	"Neutrophils"	"V896"	0.018778624	0.050817975
"3278"	"Neutrophils"	"V898"	-0.004036702	0.674639146
"3279"	"Neutrophils"	"V923"	-0.02572025	0.007469292
"3280"	"Neutrophils"	"V926"	-0.160538248	2.28e-63
"3281"	"Neutrophils"	"V946"	-0.032673492	0.000677033
"3282"	"Neutrophils"	"V949"	0.043671221	5.53e-06
"3283"	"Neutrophils"	"V960"	-0.023400081	0.014942369
"3284"	"Neutrophils"	"V964"	-0.041886382	1.31e-05
"3285"	"Neutrophils"	"V986"	0.016678606	0.082816051
"3286"	"Neutrophils"	"V1002"	-0.243376206	1.27e-145
"3287"	"Neutrophils"	"V1032"	0.051984541	6.31e-08
"3288"	"Neutrophils"	"V1043"	-0.036239988	0.00016329
"3289"	"Neutrophils"	"V1061"	-0.14314778	1.27e-50
"3290"	"Neutrophils"	"V1064"	0.01695229	0.077893306
"3291"	"Neutrophils"	"V1069"	-0.126194978	1.21e-39
"3292"	"Neutrophils"	"V1108"	0.03673569	0.000132623
"3293"	"Neutrophils"	"V1112"	-0.015571134	0.105364718
"3294"	"Neutrophils"	"V1116"	0.00292248	0.761190776
"3295"	"Neutrophils"	"V1117"	0.030776348	0.001368201
"3296"	"Neutrophils"	"V1119"	0.067320385	2.4e-12
"3297"	"Neutrophils"	"V1132"	0.034463625	0.000337035
"3298"	"Neutrophils"	"V1145"	0.164164406	3.23e-66
"3299"	"Neutrophils"	"V1155"	0.073146386	2.6e-14
"3300"	"Neutrophils"	"V1164"	0.002101396	0.82701599
"3301"	"Neutrophils"	"V1170"	0.00087804	0.927246388
"3302"	"Neutrophils"	"V1185"	0.005864596	0.541940701
"3303"	"Neutrophils"	"V1194"	0.08427701	1.64e-18
"3304"	"Neutrophils"	"V1195"	0.000675549	0.943992896
"3305"	"Neutrophils"	"V1198"	-0.076760042	1.3e-15
"3306"	"Neutrophils"	"V1204"	-0.093198502	2.65e-22
"3307"	"Neutrophils"	"V1205"	-0.015438617	0.108361721
"3308"	"Neutrophils"	"V1209"	0.074359562	9.67e-15
"3309"	"Neutrophils"	"V1224"	0.014148834	0.141169364
"3310"	"Neutrophils"	"V1225"	-0.123364982	5.96e-38
"3311"	"Neutrophils"	"V1226"	0.089386705	1.23e-20
"3312"	"Neutrophils"	"V1233"	-0.098065321	1.57e-24
"3313"	"Neutrophils"	"V1246"	-0.060905327	2.3e-10
"3314"	"Neutrophils"	"V1254"	0.076570528	1.53e-15
"3315"	"Neutrophils"	"V1275"	0.032463282	0.000733244
"3316"	"Neutrophils"	"V1303"	-0.029929886	0.00185077
"3317"	"Neutrophils"	"V1313"	-0.00936765	0.329962475
"3318"	"Neutrophils"	"V1326"	-0.06400893	2.68e-11
