"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"	"mTC"
"2731"	"Eosinophils"	"V632"	-0.125167257	1.46e-71	87
"2732"	"Eosinophils"	"V645"	0.151901215	6.99e-105	88
"2733"	"Eosinophils"	"V648"	-0.2070791	3.76e-195	89
"2734"	"Eosinophils"	"V657"	-0.031385567	7.86e-06	90
"2735"	"Eosinophils"	"V658"	-0.397276528	0	91
"2736"	"Eosinophils"	"V662"	0.160137983	1.7e-116	92
"2737"	"Eosinophils"	"V663"	-0.029477079	2.71e-05	93
"2738"	"Eosinophils"	"V675"	0.208526291	6.4e-198	95
"2739"	"Eosinophils"	"V677"	0.011791124	0.093244879	96
"2740"	"Eosinophils"	"V678"	0.210669541	4.64e-202	97
"2741"	"Eosinophils"	"V681"	-0.180243425	1.46e-147	99
"2742"	"Eosinophils"	"V684"	-0.152359023	1.64e-105	100
"2743"	"Eosinophils"	"V689"	-0.075469486	5.41e-27	101
"2744"	"Eosinophils"	"V702"	0.080976229	7.74e-31	102
"2745"	"Eosinophils"	"V703"	0.146093245	4.47e-97	103
"2746"	"Eosinophils"	"V710"	0.006354601	0.365684745	104
"2747"	"Eosinophils"	"V719"	0.33701678	0	105
"2748"	"Eosinophils"	"V723"	0.081776245	2.03e-31	106
"2749"	"Eosinophils"	"V731"	0.278919029	0	107
"2750"	"Eosinophils"	"V743"	0.413466783	0	108
"2751"	"Eosinophils"	"V746"	0.020682776	0.003234702	109
"2752"	"Eosinophils"	"V750"	-0.214977005	1.61e-210	110
"2753"	"Eosinophils"	"V759"	-0.42547614	0	111
"2754"	"Eosinophils"	"V772"	-0.305834444	0	112
"2755"	"Eosinophils"	"V774"	-0.037075416	1.3e-07	113
"2756"	"Eosinophils"	"V790"	0.274790251	0	114
"2757"	"Eosinophils"	"V792"	0.099982438	3.45e-46	115
"2758"	"Eosinophils"	"V794"	0.244624026	6.85e-274	116
"2759"	"Eosinophils"	"V802"	0.18918781	1.23e-162	117
"2760"	"Eosinophils"	"V804"	0.266048783	0	118
"2761"	"Eosinophils"	"V810"	-0.00268893	0.701890563	119
"2762"	"Eosinophils"	"V814"	0.127723789	1.84e-74	120
"2763"	"Eosinophils"	"V817"	-0.015004006	0.032684367	121
"2764"	"Eosinophils"	"V820"	-0.017652271	0.011971095	122
"2765"	"Eosinophils"	"V821"	0.41903213	0	123
"2766"	"Eosinophils"	"V822"	0.065847314	6.38e-21	124
"2767"	"Eosinophils"	"V823"	0.225809775	1.26e-232	125
"2768"	"Eosinophils"	"V830"	-0.093667849	9.95e-41	127
"2769"	"Eosinophils"	"V834"	-0.245785229	1.47e-276	128
"2770"	"Eosinophils"	"V838"	0.26162	2.24403067840547e-314	129
"2771"	"Eosinophils"	"V844"	-0.052136844	1.11e-13	130
"2772"	"Eosinophils"	"V851"	-0.186631078	3e-158	131
"2773"	"Neutrophils"	"V13"	-0.171246508	3.51e-133	5
"2774"	"Neutrophils"	"V14"	-0.025944055	0.000220966	6
"2775"	"Neutrophils"	"V17"	0.15512767	2.35e-109	15
"2776"	"Neutrophils"	"V23"	0.063981665	7.71e-20	24
"2777"	"Neutrophils"	"V25"	-0.159150969	4.52e-115	28
"2778"	"Neutrophils"	"V27"	-0.078773104	2.88e-29	34
"2779"	"Neutrophils"	"V37"	0.259584601	0	45
"2780"	"Neutrophils"	"V40"	0.010111492	0.150035265	52
"2781"	"Neutrophils"	"V52"	-0.042066006	2.09e-09	72
"2782"	"Neutrophils"	"V54"	-0.156373488	4.15e-111	77
"2783"	"Neutrophils"	"V67"	0.022404059	0.001424618	94
"2784"	"Neutrophils"	"V68"	-0.250072959	1.56e-286	98
"2785"	"Neutrophils"	"V83"	-0.108508877	3.93e-54	126
"2786"	"Neutrophils"	"V94"	-0.077366032	2.75e-28	132
"2787"	"Neutrophils"	"V100"	-0.206646372	2.51e-194	1
"2788"	"Neutrophils"	"V112"	0.109739468	2.47e-55	2
"2789"	"Neutrophils"	"V118"	0.112163055	9.73e-58	3
"2790"	"Neutrophils"	"V119"	-0.055804458	1.87e-15	4
"2791"	"Neutrophils"	"V140"	-0.087090013	2.01e-35	7
"2792"	"Neutrophils"	"V142"	0.000340451	0.961347068	8
"2793"	"Neutrophils"	"V149"	0.223312459	2.01e-227	9
"2794"	"Neutrophils"	"V150"	-0.200252151	2.27e-182	10
"2795"	"Neutrophils"	"V155"	0.017765047	0.011437091	11
"2796"	"Neutrophils"	"V157"	-0.140705077	4.07e-90	12
"2797"	"Neutrophils"	"V159"	0.054292282	1.04e-14	13
"2798"	"Neutrophils"	"V166"	-0.213737835	4.57e-208	14
"2799"	"Neutrophils"	"V180"	-0.101794143	8.04e-48	16
"2800"	"Neutrophils"	"V184"	0.094135552	4.03e-41	17
"2801"	"Neutrophils"	"V189"	-0.036748721	1.67e-07	18
"2802"	"Neutrophils"	"V190"	0.085089037	6.94e-34	19
"2803"	"Neutrophils"	"V205"	-0.04275811	1.13e-09	20
"2804"	"Neutrophils"	"V219"	0.04409034	3.4e-10	21
"2805"	"Neutrophils"	"V222"	-0.210521233	9.01e-202	22
"2806"	"Neutrophils"	"V227"	-0.28599208	0	23
"2807"	"Neutrophils"	"V231"	0.094645741	1.5e-41	25
"2808"	"Neutrophils"	"V238"	0.037496864	9.32e-08	26
"2809"	"Neutrophils"	"V241"	-0.198314198	7.94e-179	27
"2810"	"Neutrophils"	"V255"	0.050958103	3.91e-13	29
"2811"	"Neutrophils"	"V256"	-0.009700166	0.167324997	30
"2812"	"Neutrophils"	"V260"	0.026822074	0.000134099	31
"2813"	"Neutrophils"	"V261"	-0.176612304	1.15e-141	32
"2814"	"Neutrophils"	"V268"	-0.036395227	2.19e-07	33
"2815"	"Neutrophils"	"V270"	0.239113305	2.02e-261	35
"2816"	"Neutrophils"	"V281"	-0.210137829	4.99e-201	36
"2817"	"Neutrophils"	"V284"	-0.152086221	3.9e-105	37
"2818"	"Neutrophils"	"V286"	-0.010917361	0.120152993	38
"2819"	"Neutrophils"	"V287"	0.119092667	6.53e-65	39
"2820"	"Neutrophils"	"V294"	-0.142577269	1.67e-92	40
"2821"	"Neutrophils"	"V308"	-0.057186007	3.73e-16	41
"2822"	"Neutrophils"	"V327"	0.202047949	1.09e-185	42
"2823"	"Neutrophils"	"V337"	0.032228258	4.46e-06	43
"2824"	"Neutrophils"	"V362"	-0.00078721	0.910776341	44
"2825"	"Neutrophils"	"V370"	0.003263073	0.642290015	46
"2826"	"Neutrophils"	"V375"	-0.159772823	5.73e-116	47
"2827"	"Neutrophils"	"V385"	-0.046837228	2.54e-11	48
"2828"	"Neutrophils"	"V386"	-0.004703813	0.50311844	49
"2829"	"Neutrophils"	"V392"	-0.109320455	6.37e-55	50
"2830"	"Neutrophils"	"V393"	0.053960238	1.51e-14	51
"2831"	"Neutrophils"	"V400"	-0.080506786	1.69e-30	53
"2832"	"Neutrophils"	"V403"	-0.229243123	7e-240	54
"2833"	"Neutrophils"	"V405"	-0.016392258	0.019617021	55
"2834"	"Neutrophils"	"V423"	0.242251715	1.75e-268	56
"2835"	"Neutrophils"	"V431"	-0.081324725	4.33e-31	57
"2836"	"Neutrophils"	"V435"	-0.378711356	0	58
"2837"	"Neutrophils"	"V451"	0.133366277	4.49e-81	59
"2838"	"Neutrophils"	"V452"	0.383974024	0	60
"2839"	"Neutrophils"	"V455"	0.058911459	4.73e-17	61
"2840"	"Neutrophils"	"V458"	0.098746412	4.31e-45	62
"2841"	"Neutrophils"	"V461"	0.118893128	1.07e-64	63
"2842"	"Neutrophils"	"V464"	-0.111837647	2.06e-57	64
"2843"	"Neutrophils"	"V469"	-0.081627087	2.61e-31	65
"2844"	"Neutrophils"	"V473"	-0.196396307	2.34e-175	66
"2845"	"Neutrophils"	"V479"	0.13086708	4.15e-78	67
"2846"	"Neutrophils"	"V484"	0.0314454	7.56e-06	68
"2847"	"Neutrophils"	"V493"	-0.063922671	8.34e-20	69
"2848"	"Neutrophils"	"V504"	-0.171478295	1.53e-133	70
"2849"	"Neutrophils"	"V519"	-0.240558547	1.16e-264	71
"2850"	"Neutrophils"	"V527"	0.17090772	1.18e-132	73
"2851"	"Neutrophils"	"V528"	0.108834509	1.9e-54	74
"2852"	"Neutrophils"	"V533"	0.155314109	1.29e-109	75
"2853"	"Neutrophils"	"V537"	0.025390965	0.000300365	76
"2854"	"Neutrophils"	"V562"	0.086416452	6.69e-35	78
"2855"	"Neutrophils"	"V570"	-0.002128894	0.761853115	79
"2856"	"Neutrophils"	"V576"	0.021962505	0.001767574	80
"2857"	"Neutrophils"	"V590"	0.01157995	0.099258253	81
"2858"	"Neutrophils"	"V592"	0.056069319	1.37e-15	82
"2859"	"Neutrophils"	"V611"	-0.148566787	2.32e-100	83
"2860"	"Neutrophils"	"V625"	-0.109057814	1.15e-54	84
"2861"	"Neutrophils"	"V626"	-0.026600023	0.000152366	85
"2862"	"Neutrophils"	"V628"	-0.311919509	0	86
"2863"	"Neutrophils"	"V632"	0.065761063	7.17e-21	87
"2864"	"Neutrophils"	"V645"	-0.112208374	8.76e-58	88
"2865"	"Neutrophils"	"V648"	-0.050152586	9.08e-13	89
"2866"	"Neutrophils"	"V657"	0.185051716	1.43e-155	90
"2867"	"Neutrophils"	"V658"	0.134770125	9.14e-83	91
"2868"	"Neutrophils"	"V662"	-0.122449858	1.52e-68	92
"2869"	"Neutrophils"	"V663"	0.101741368	8.98e-48	93
"2870"	"Neutrophils"	"V675"	-0.323846662	0	95
"2871"	"Neutrophils"	"V677"	0.017579753	0.012326047	96
"2872"	"Neutrophils"	"V678"	0.345191719	0	97
"2873"	"Neutrophils"	"V681"	-0.07525091	7.59e-27	99
"2874"	"Neutrophils"	"V684"	0.009290206	0.1860055	100
"2875"	"Neutrophils"	"V689"	-0.144466974	6.01e-95	101
"2876"	"Neutrophils"	"V702"	0.073721386	7.89e-26	102
"2877"	"Neutrophils"	"V703"	0.076240885	1.62e-27	103
"2878"	"Neutrophils"	"V710"	-0.07279767	3.17e-25	104
"2879"	"Neutrophils"	"V719"	-0.087924484	4.49e-36	105
"2880"	"Neutrophils"	"V723"	-0.241715705	2.86e-267	106
"2881"	"Neutrophils"	"V731"	-0.107586189	3.06e-53	107
"2882"	"Neutrophils"	"V743"	-0.088037488	3.66e-36	108
"2883"	"Neutrophils"	"V746"	-0.124930196	2.7e-71	109
"2884"	"Neutrophils"	"V750"	0.075093668	9.68e-27	110
"2885"	"Neutrophils"	"V759"	-0.048654223	4.21e-12	111
"2886"	"Neutrophils"	"V772"	0.113668218	2.93e-59	112
"2887"	"Neutrophils"	"V774"	-0.160047675	2.29e-116	113
"2888"	"Neutrophils"	"V790"	-0.080752076	1.12e-30	114
"2889"	"Neutrophils"	"V792"	-0.152695581	5.65e-106	115
"2890"	"Neutrophils"	"V794"	-0.090759344	2.47e-38	116
"2891"	"Neutrophils"	"V802"	0.075506633	5.11e-27	117
"2892"	"Neutrophils"	"V804"	-0.083753846	7.03e-33	118
"2893"	"Neutrophils"	"V810"	0.06668134	2.05e-21	119
"2894"	"Neutrophils"	"V814"	0.15576286	3.01e-110	120
"2895"	"Neutrophils"	"V817"	-0.022231581	0.001550536	121
"2896"	"Neutrophils"	"V820"	-0.078463769	4.74e-29	122
"2897"	"Neutrophils"	"V821"	0.094543141	1.83e-41	123
"2898"	"Neutrophils"	"V822"	-0.103034258	5.89e-49	124
"2899"	"Neutrophils"	"V823"	-0.056132646	1.28e-15	125
"2900"	"Neutrophils"	"V830"	-0.014786888	0.035288924	127
"2901"	"Neutrophils"	"V834"	0.156752594	1.21e-111	128
"2902"	"Neutrophils"	"V838"	-0.061888784	1.16e-18	129
"2903"	"Neutrophils"	"V844"	0.11540808	4.83e-61	130
"2904"	"Neutrophils"	"V851"	-0.035789497	3.46e-07	131
